"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6191935,2022-08-30 19:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-30
6191936,2022-08-30 20:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-30
6191937,2022-08-30 21:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-30
6191938,2022-08-30 22:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-30
6191939,2022-08-30 23:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-08-30
6197087,2022-08-31 00:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197088,2022-08-31 01:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197089,2022-08-31 02:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197090,2022-08-31 03:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197091,2022-08-31 04:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197092,2022-08-31 05:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197093,2022-08-31 06:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197094,2022-08-31 07:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197095,2022-08-31 08:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-08-31
6197096,2022-08-31 09:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197097,2022-08-31 10:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197098,2022-08-31 10:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Gunung Sabeulah,ACCIDENT,"[108.21553300000004, -7.323423000000002]",17,2022-08-31
6197099,2022-08-31 11:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197100,2022-08-31 11:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Gunung Sabeulah,ACCIDENT,"[108.21553299999987, -7.323422999999995]",60,2022-08-31
6197101,2022-08-31 12:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197102,2022-08-31 12:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Gunung Sabeulah,ACCIDENT,"[108.21553299999998, -7.3234229999999965]",43,2022-08-31
6197103,2022-08-31 13:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197104,2022-08-31 14:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197105,2022-08-31 15:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197106,2022-08-31 16:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197107,2022-08-31 17:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197108,2022-08-31 18:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197109,2022-08-31 19:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-08-31
6197110,2022-08-31 20:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197111,2022-08-31 21:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197112,2022-08-31 22:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6197113,2022-08-31 23:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-08-31
6201909,2022-09-01 00:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201910,2022-09-01 01:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201911,2022-09-01 02:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201912,2022-09-01 03:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201913,2022-09-01 04:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201914,2022-09-01 05:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201915,2022-09-01 06:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201916,2022-09-01 07:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201917,2022-09-01 08:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201918,2022-09-01 09:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201919,2022-09-01 10:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201920,2022-09-01 11:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201921,2022-09-01 12:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201922,2022-09-01 13:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201923,2022-09-01 14:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201924,2022-09-01 15:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201925,2022-09-01 15:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925, -7.32116675000001]",200,2022-09-01
6201926,2022-09-01 16:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201927,2022-09-01 16:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6201928,2022-09-01 17:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201929,2022-09-01 17:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6201930,2022-09-01 18:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201931,2022-09-01 18:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6201932,2022-09-01 19:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201933,2022-09-01 19:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6201934,2022-09-01 20:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201935,2022-09-01 20:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6201936,2022-09-01 21:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-09-01
6201937,2022-09-01 21:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",244,2022-09-01
6201938,2022-09-01 22:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201939,2022-09-01 22:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6201940,2022-09-01 23:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-01
6201941,2022-09-01 23:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-01
6206936,2022-09-02 00:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206937,2022-09-02 00:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206938,2022-09-02 01:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206939,2022-09-02 01:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206940,2022-09-02 02:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206941,2022-09-02 02:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206942,2022-09-02 03:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206943,2022-09-02 03:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206944,2022-09-02 04:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206945,2022-09-02 04:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206946,2022-09-02 05:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206947,2022-09-02 05:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206948,2022-09-02 06:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-09-02
6206949,2022-09-02 06:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",244,2022-09-02
6206950,2022-09-02 07:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206951,2022-09-02 07:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206952,2022-09-02 08:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206953,2022-09-02 08:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206954,2022-09-02 09:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206955,2022-09-02 09:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206956,2022-09-02 10:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206957,2022-09-02 10:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206958,2022-09-02 11:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206959,2022-09-02 11:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206960,2022-09-02 12:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206961,2022-09-02 12:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206962,2022-09-02 13:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206963,2022-09-02 13:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Raya Indihiang,JAM,"[108.19714300000003, -7.281724999999999]",14,2022-09-02
6206964,2022-09-02 13:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206965,2022-09-02 14:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206966,2022-09-02 14:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Raya Indihiang,JAM,"[108.19714300000004, -7.281724999999998]",18,2022-09-02
6206967,2022-09-02 14:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206968,2022-09-02 14:00:00.000,"32.78",KOTA TASIKMALAYA,RE Martadinata,JAM,"[108.21495300000005, -7.3151220000000015]",31,2022-09-02
6206969,2022-09-02 15:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206970,2022-09-02 15:00:00.000,"32.78",KOTA TASIKMALAYA,Jenderal Ahmad Yani,JAM,"[108.22993199999998, -7.318935999999997]",17,2022-09-02
6206971,2022-09-02 15:00:00.000,"32.78",KOTA TASIKMALAYA,Letkol RE Jaelani,ACCIDENT,"[108.20679800000009, -7.3290880000000085]",48,2022-09-02
6206972,2022-09-02 15:00:00.000,"32.78",KOTA TASIKMALAYA,Letkol RE Jaelani,JAM,"[108.20679800000006, -7.329088000000005]",30,2022-09-02
6206973,2022-09-02 15:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206974,2022-09-02 16:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206975,2022-09-02 16:00:00.000,"32.78",KOTA TASIKMALAYA,Jenderal Ahmad Yani,JAM,"[108.22951725000003, -7.320737607142859]",56,2022-09-02
6206976,2022-09-02 16:00:00.000,"32.78",KOTA TASIKMALAYA,Letkol RE Jaelani,ACCIDENT,"[108.2067980000001, -7.329088000000009]",60,2022-09-02
6206977,2022-09-02 16:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000007, -7.321166750000015]",240,2022-09-02
6206978,2022-09-02 16:00:00.000,"32.78",KOTA TASIKMALAYA,Siliwangi,JAM,"[108.21837099999996, -7.348621000000002]",30,2022-09-02
6206979,2022-09-02 17:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206980,2022-09-02 17:00:00.000,"32.78",KOTA TASIKMALAYA,Jenderal Ahmad Yani,JAM,"[108.22985175, -7.3195536500000005]",20,2022-09-02
6206981,2022-09-02 17:00:00.000,"32.78",KOTA TASIKMALAYA,Letkol RE Jaelani,ACCIDENT,"[108.206798, -7.329088]",13,2022-09-02
6206982,2022-09-02 17:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",240,2022-09-02
6206983,2022-09-02 18:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206984,2022-09-02 18:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206985,2022-09-02 19:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206986,2022-09-02 19:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206987,2022-09-02 20:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206988,2022-09-02 20:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206989,2022-09-02 21:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-09-02
6206990,2022-09-02 21:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",244,2022-09-02
6206991,2022-09-02 22:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-02
6206992,2022-09-02 22:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-02
6206993,2022-09-02 23:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",59,2022-09-02
6206994,2022-09-02 23:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000004, -7.321166750000014]",236,2022-09-02
6212713,2022-09-03 00:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212714,2022-09-03 00:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212715,2022-09-03 01:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-09-03
6212716,2022-09-03 01:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",244,2022-09-03
6212717,2022-09-03 02:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212718,2022-09-03 02:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212719,2022-09-03 03:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",59,2022-09-03
6212720,2022-09-03 03:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000004, -7.321166750000014]",236,2022-09-03
6212721,2022-09-03 04:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212722,2022-09-03 04:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212723,2022-09-03 05:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212724,2022-09-03 05:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212725,2022-09-03 06:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212726,2022-09-03 06:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212727,2022-09-03 07:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212728,2022-09-03 07:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212729,2022-09-03 08:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212730,2022-09-03 08:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212731,2022-09-03 09:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",61,2022-09-03
6212732,2022-09-03 09:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",244,2022-09-03
6212733,2022-09-03 10:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212734,2022-09-03 10:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Raya Tasikmalaya - Sukaraja,JAM,"[108.199787, -7.418890000000003]",31,2022-09-03
6212735,2022-09-03 10:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",240,2022-09-03
6212736,2022-09-03 11:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212737,2022-09-03 11:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Raya Tasikmalaya - Sukaraja,JAM,"[108.199787, -7.41889]",1,2022-09-03
6212738,2022-09-03 11:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000015]",240,2022-09-03
6212739,2022-09-03 12:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212740,2022-09-03 12:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212741,2022-09-03 13:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212742,2022-09-03 13:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212743,2022-09-03 14:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212744,2022-09-03 14:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212745,2022-09-03 15:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212746,2022-09-03 15:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212747,2022-09-03 16:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",60,2022-09-03
6212748,2022-09-03 16:00:00.000,"32.78",KOTA TASIKMALAYA,Raflesia,ROAD_CLOSED,"[108.20266925000006, -7.321166750000014]",240,2022-09-03
6212749,2022-09-03 17:00:00.000,"32.78",KOTA TASIKMALAYA,Jalan Cihideung,ROAD_CLOSED,"[108.2197999999999, -7.329317000000002]",58,2022-09-03
