"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
5930177,2022-07-06 00:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",61,2022-07-06
5930178,2022-07-06 00:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",61,2022-07-06
5930179,2022-07-06 01:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930180,2022-07-06 01:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930181,2022-07-06 02:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930182,2022-07-06 02:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930183,2022-07-06 03:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930184,2022-07-06 03:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930187,2022-07-06 04:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930186,2022-07-06 04:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.83445399999998, -6.590205999999997]",26,2022-07-06
5930185,2022-07-06 04:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930188,2022-07-06 05:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930189,2022-07-06 05:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.8344539999999, -6.5902060000000064]",60,2022-07-06
5930190,2022-07-06 05:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930192,2022-07-06 06:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,JAM,"[106.83160399999998, -6.601088]",6,2022-07-06
5930191,2022-07-06 06:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930193,2022-07-06 06:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.8344539999999, -6.5902060000000064]",60,2022-07-06
5930194,2022-07-06 06:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930195,2022-07-06 07:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",61,2022-07-06
5930196,2022-07-06 07:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999993, -6.543022000000003]",56,2022-07-06
5930197,2022-07-06 07:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.8344539999999, -6.5902060000000064]",61,2022-07-06
5930198,2022-07-06 07:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",61,2022-07-06
5930199,2022-07-06 08:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930200,2022-07-06 08:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.755418, -6.569522]",3,2022-07-06
5930201,2022-07-06 08:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.73801378378379, -6.567681243243246]",37,2022-07-06
5930202,2022-07-06 08:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930203,2022-07-06 08:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.83582864999991, -6.586204275000005]",80,2022-07-06
5930204,2022-07-06 08:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930214,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930205,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,Gerbang Tol Sentul Barat,WEATHERHAZARD,"[106.83612400000003, -6.564269000000002]",46,2022-07-06
5930206,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930207,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N6 Jalan Raya Baru,WEATHERHAZARD,"[106.77664899999995, -6.554508999999999]",20,2022-07-06
5930208,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.75541799999998, -6.569522000000003]",18,2022-07-06
5930209,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N9 Jalak Harupat,JAM,"[106.80303820000006, -6.593927399999997]",50,2022-07-06
5930210,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.84743200000001, -6.655957]",6,2022-07-06
5930211,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.74489999999999, -6.572717999999999]",24,2022-07-06
5930212,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N9 KH Soleh Iskandar,WEATHERHAZARD,"[106.78024999999988, -6.556399]",52,2022-07-06
5930213,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,WEATHERHAZARD,"[106.76671241025628, -6.5609804102564055]",117,2022-07-06
5930215,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.834476, -6.590143000000006]",49,2022-07-06
5930216,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.82026729411768, -6.605155588235294]",17,2022-07-06
5930217,2022-07-06 09:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930218,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,Arah Sentul Selatan/Tol Lingkar Bogor/Jakarta,WEATHERHAZARD,"[106.831258, -6.594952000000001]",5,2022-07-06
5930219,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,Gerbang Tol Sentul Barat,WEATHERHAZARD,"[106.83612399999997, -6.564268999999999]",25,2022-07-06
5930220,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930221,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.84743200000001, -6.655957]",24,2022-07-06
5930222,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.73392400000007, -6.564068]",30,2022-07-06
5930223,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,N9 KH Soleh Iskandar,WEATHERHAZARD,"[106.78025000000001, -6.556399]",6,2022-07-06
5930224,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.75990899999994, -6.567576000000002]",26,2022-07-06
5930225,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,WEATHERHAZARD,"[106.764066, -6.563284]",6,2022-07-06
5930226,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930227,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.81856550000002, -6.602054500000001]",46,2022-07-06
5930228,2022-07-06 10:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930229,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,JAM,"[106.74958414285716, -6.5439131071428545]",56,2022-07-06
5930230,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930231,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.807911, -6.6055049999999955]",30,2022-07-06
5930232,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.75876087500001, -6.568404125]",16,2022-07-06
5930233,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930234,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80914100000001, -6.603153000000002]",24,2022-07-06
5930235,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.83414499999992, -6.591084999999994]",39,2022-07-06
5930236,2022-07-06 11:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930241,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80758299999994, -6.605345999999998]",29,2022-07-06
5930237,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,Jalan Empang,JAM,"[106.794449, -6.607636999999999]",7,2022-07-06
5930238,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,Jenderal Ahmad Yani,JAM,"[106.80596200000001, -6.568877999999999]",8,2022-07-06
5930239,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930240,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.75444999999996, -6.568985999999999]",17,2022-07-06
5930242,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,N9 Otto Iskandardinata,JAM,"[106.80314700000005, -6.601988000000004]",30,2022-07-06
5930243,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.75807200000004, -6.568900999999999]",22,2022-07-06
5930244,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930245,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80914099999998, -6.603153]",7,2022-07-06
5930246,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.83398477272722, -6.5915574999999995]",44,2022-07-06
5930247,2022-07-06 12:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930248,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Binamarga,JAM,"[106.81086999999994, -6.602685]",30,2022-07-06
5930249,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Exit Baranangsiang,JAM,"[106.81149700000003, -6.601512000000005]",31,2022-07-06
5930250,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Jalan Empang,JAM,"[106.794449, -6.607637]",25,2022-07-06
5930251,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Jenderal Ahmad Yani,JAM,"[106.80596199999995, -6.568878000000001]",23,2022-07-06
5930252,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930253,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.75444999999999, -6.568986000000001]",11,2022-07-06
5930254,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,N9 KH Soleh Iskandar,JAM,"[106.80764, -6.561833999999999]",9,2022-07-06
5930255,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930256,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80826699999993, -6.603768000000001]",32,2022-07-06
5930257,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.83391000000006, -6.5917779999999935]",60,2022-07-06
5930258,2022-07-06 13:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930259,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,Akses Tol Tajur,JAM,"[106.84770000000002, -6.653588]",7,2022-07-06
5930260,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930261,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,N9 KH Soleh Iskandar,JAM,"[106.80764000000002, -6.561834000000002]",21,2022-07-06
5930262,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,N9 Otto Iskandardinata,JAM,"[106.80362907692306, -6.601845999999992]",65,2022-07-06
5930263,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930264,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80814599999998, -6.6038429999999995]",8,2022-07-06
5930265,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.83391, -6.591778]",4,2022-07-06
5930266,2022-07-06 14:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930267,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Akses Tol Tajur,JAM,"[106.84769999999997, -6.653588000000003]",24,2022-07-06
5930268,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Exit Tanah Baru/Sukaraja/Baranangsiang,JAM,"[106.81575999999997, -6.598762999999999]",30,2022-07-06
5930269,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",59,2022-07-06
5930270,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,N8 Jalan Raya Sukabumi,JAM,"[106.84565400000007, -6.659008999999998]",31,2022-07-06
5930271,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.84711999999993, -6.655774]",30,2022-07-06
5930272,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,N9 KH Soleh Iskandar,JAM,"[106.80819599999997, -6.562228000000003]",27,2022-07-06
5930273,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,N9 KS Tubun,JAM,"[106.81047399999994, -6.564912999999998]",27,2022-07-06
5930274,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Padi,JAM,"[106.81716700000003, -6.598152]",30,2022-07-06
5930275,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Pandawa Raya,JAM,"[106.81068300000001, -6.569494000000001]",11,2022-07-06
5930276,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",59,2022-07-06
5930277,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Sinangling Padi Ramp,JAM,"[106.81769200000005, -6.598155999999998]",29,2022-07-06
5930278,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80814600000002, -6.603843]",22,2022-07-06
5930279,2022-07-06 15:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000008]",59,2022-07-06
5930280,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.78871299999994, -6.595712999999998]",30,2022-07-06
5930281,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930282,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,JAM,"[106.79414700000002, -6.595751000000003]",21,2022-07-06
5930283,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80753613333334, -6.5764312]",15,2022-07-06
5930284,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Tajur,JAM,"[106.8362174999999, -6.6414605]",62,2022-07-06
5930285,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.7588810526316, -6.568413842105269]",57,2022-07-06
5930286,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,Pandawa Raya,JAM,"[106.81165303921567, -6.569693823529419]",51,2022-07-06
5930287,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",60,2022-07-06
5930288,2022-07-06 16:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930289,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Arah Sukasari/Tajur,JAM,"[106.80730399999997, -6.604777999999998]",21,2022-07-06
5930290,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Exit Baranangsiang,JAM,"[106.81194400000003, -6.601204999999996]",31,2022-07-06
5930291,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Jenderal Ahmad Yani,JAM,"[106.80010200000004, -6.576030000000002]",31,2022-07-06
5930292,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",59,2022-07-06
5930293,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,N8 Jalan Raya Pajajaran,JAM,"[106.80886, -6.56962]",9,2022-07-06
5930294,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,JAM,"[106.79459895652174, -6.5947717608695635]",46,2022-07-06
5930295,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,WEATHERHAZARD,"[106.79755700000004, -6.603645999999999]",15,2022-07-06
5930296,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.74254323529408, -6.567004411764709]",34,2022-07-06
5930297,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80719246153845, -6.58624967132866]",143,2022-07-06
5930298,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,WEATHERHAZARD,"[106.80686584210527, -6.6042834473684175]",38,2022-07-06
5930299,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Paledang,JAM,"[106.79059799999997, -6.599400235294118]",17,2022-07-06
5930300,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Paledang,WEATHERHAZARD,"[106.7925816153846, -6.600583307692309]",26,2022-07-06
5930301,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Pandawa Raya,JAM,"[106.81155336363635, -6.569682454545455]",11,2022-07-06
5930302,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048199999991, -6.543022000000004]",59,2022-07-06
5930303,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80996300000002, -6.602574000000002]",27,2022-07-06
5930304,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,WEATHERHAZARD,"[106.82612150000003, -6.5938649999999965]",46,2022-07-06
5930305,2022-07-06 17:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000008]",59,2022-07-06
5930323,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,WEATHERHAZARD,"[106.76048200000001, -6.543022000000002]",42,2022-07-06
5930306,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Arah Sukasari/Tajur,JAM,"[106.80730400000002, -6.604777999999998]",9,2022-07-06
5930307,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Bogor Baru Raya,JAM,"[106.81029399999996, -6.5917189999999986]",19,2022-07-06
5930308,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Exit Baranangsiang,JAM,"[106.811944, -6.601205]",4,2022-07-06
5930309,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.78926199999991, -6.5958229999999975]",31,2022-07-06
5930310,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,WEATHERHAZARD,"[106.78939499999991, -6.595850000000005]",31,2022-07-06
5930311,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930312,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Letjen Ibrahim Adjie,WEATHERHAZARD,"[106.76246496875, -6.579109593749993]",128,2022-07-06
5930313,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Mayjen Ishak Djuarsa,WEATHERHAZARD,"[106.77602350000005, -6.592244499999998]",62,2022-07-06
5930314,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,JAM,"[106.79421864705877, -6.595595176470586]",34,2022-07-06
5930315,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,WEATHERHAZARD,"[106.79755700000003, -6.603645999999999]",13,2022-07-06
5930316,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.7460262222222, -6.570631015873019]",63,2022-07-06
5930317,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80769403846155, -6.5830063750000045]",104,2022-07-06
5930318,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,WEATHERHAZARD,"[106.80682157142859, -6.604230904761902]",21,2022-07-06
5930319,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Pakuan 1,JAM,"[106.81091299999999, -6.601283999999996]",23,2022-07-06
5930320,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Paledang,JAM,"[106.79015076086962, -6.598296391304343]",46,2022-07-06
5930321,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Paledang,WEATHERHAZARD,"[106.7923403055556, -6.600454472222224]",36,2022-07-06
5930322,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Pandawa Raya,JAM,"[106.81115700000005, -6.569612000000004]",25,2022-07-06
5930324,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.809963, -6.602574]",4,2022-07-06
5930325,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Veteran,JAM,"[106.787781, -6.595581000000006]",60,2022-07-06
5930326,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,Veteran,WEATHERHAZARD,"[106.787511, -6.595576999999999]",32,2022-07-06
5930327,2022-07-06 18:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.76474667785247, -6.561361738255035]",149,2022-07-06
5930328,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,Bogor Baru Raya,JAM,"[106.81029399999998, -6.5917189999999986]",13,2022-07-06
5930329,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.79000700000005, -6.595976000000005]",30,2022-07-06
5930330,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930331,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,Letjen Ibrahim Adjie,WEATHERHAZARD,"[106.76364779999999, -6.57958]",5,2022-07-06
5930332,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.745876, -6.572735]",2,2022-07-06
5930333,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80759409375005, -6.586125031250007]",64,2022-07-06
5930334,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,Padi,JAM,"[106.81765599999999, -6.597942000000001]",6,2022-07-06
5930335,2022-07-06 19:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.79429620588246, -6.556877441176479]",68,2022-07-06
5930336,2022-07-06 20:00:00.000,"32.71",KOTA BOGOR,Arah Sentul Selatan/Tol Lingkar Bogor/Jakarta,WEATHERHAZARD,"[106.83301200000002, -6.593584999999998]",41,2022-07-06
5930337,2022-07-06 20:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930338,2022-07-06 20:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80159300000008, -6.555780000000009]",60,2022-07-06
5930339,2022-07-06 21:00:00.000,"32.71",KOTA BOGOR,Arah Sentul Selatan/Tol Lingkar Bogor/Jakarta,WEATHERHAZARD,"[106.83301200000004, -6.593585]",46,2022-07-06
5930340,2022-07-06 21:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-07-06
5930341,2022-07-06 21:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.79036883561648, -6.557432602739737]",73,2022-07-06
5930342,2022-07-06 22:00:00.000,"32.71",KOTA BOGOR,Arah Sentul Selatan/Tol Lingkar Bogor/Jakarta,WEATHERHAZARD,"[106.83371800000002, -6.59218]",14,2022-07-06
5930343,2022-07-06 22:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.800516, -6.5619970000000025]",55,2022-07-06
5930344,2022-07-06 22:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.78954352941183, -6.557554117647068]",68,2022-07-06
5930345,2022-07-06 23:00:00.000,"32.71",KOTA BOGOR,Arah Sentul Selatan/Tol Lingkar Bogor/Jakarta,WEATHERHAZARD,"[106.83371799999992, -6.592179999999999]",60,2022-07-06
