"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6165101,2022-08-25 09:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165102,2022-08-25 10:00:00.000,"32.72",KOTA SUKABUMI,Cemerlang,WEATHERHAZARD,"[106.90545199999998, -6.92072100000001]",61,2022-08-25
6165103,2022-08-25 10:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",61,2022-08-25
6165104,2022-08-25 11:00:00.000,"32.72",KOTA SUKABUMI,Cemerlang,WEATHERHAZARD,"[106.905452, -6.9207210000000075]",40,2022-08-25
6165105,2022-08-25 11:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165106,2022-08-25 12:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.8825109999999, -6.961726999999997]",44,2022-08-25
6165107,2022-08-25 13:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165108,2022-08-25 14:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165109,2022-08-25 15:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165110,2022-08-25 16:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165111,2022-08-25 17:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165112,2022-08-25 18:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165113,2022-08-25 19:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165114,2022-08-25 20:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165115,2022-08-25 21:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165116,2022-08-25 22:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6165117,2022-08-25 23:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-25
6169990,2022-08-26 00:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",61,2022-08-26
6169991,2022-08-26 01:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6169992,2022-08-26 02:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6169993,2022-08-26 03:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6169994,2022-08-26 04:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6169995,2022-08-26 05:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6169996,2022-08-26 05:00:00.000,"32.72",KOTA SUKABUMI,Veteran,JAM,"[106.924666, -6.919364]",10,2022-08-26
6169997,2022-08-26 06:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6169998,2022-08-26 06:00:00.000,"32.72",KOTA SUKABUMI,Veteran,JAM,"[106.92466599999996, -6.919364]",21,2022-08-26
6169999,2022-08-26 07:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",61,2022-08-26
6170000,2022-08-26 08:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170001,2022-08-26 09:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170002,2022-08-26 10:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",59,2022-08-26
6170003,2022-08-26 11:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170004,2022-08-26 12:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170005,2022-08-26 13:00:00.000,"32.72",KOTA SUKABUMI,Jenderal Ahmad Yani,JAM,"[106.93523300000004, -6.923034]",32,2022-08-26
6170006,2022-08-26 13:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",47,2022-08-26
6170007,2022-08-26 13:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170008,2022-08-26 14:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-26
6170009,2022-08-26 14:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170010,2022-08-26 15:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-26
6170011,2022-08-26 15:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170012,2022-08-26 16:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",58,2022-08-26
6170013,2022-08-26 16:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999988, -6.961726999999997]",58,2022-08-26
6170014,2022-08-26 17:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",52,2022-08-26
6170015,2022-08-26 17:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999988, -6.961726999999997]",52,2022-08-26
6170016,2022-08-26 18:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",48,2022-08-26
6170017,2022-08-26 18:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.8825109999999, -6.961726999999997]",48,2022-08-26
6170018,2022-08-26 19:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",45,2022-08-26
6170019,2022-08-26 19:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.8825109999999, -6.961726999999997]",45,2022-08-26
6170020,2022-08-26 20:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-26
6170021,2022-08-26 20:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170022,2022-08-26 21:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-26
6170023,2022-08-26 21:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170024,2022-08-26 22:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-26
6170025,2022-08-26 22:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6170026,2022-08-26 23:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-26
6170027,2022-08-26 23:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-26
6175516,2022-08-27 00:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000007, -6.961862999999995]",60,2022-08-27
6175517,2022-08-27 00:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175518,2022-08-27 01:00:00.000,"32.72",KOTA SUKABUMI,Merdeka,WEATHERHAZARD,"[106.90855800000001, -6.961862999999998]",14,2022-08-27
6175519,2022-08-27 01:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175520,2022-08-27 02:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175521,2022-08-27 03:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175522,2022-08-27 04:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",61,2022-08-27
6175523,2022-08-27 05:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175524,2022-08-27 06:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175525,2022-08-27 07:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999988, -6.961726999999997]",55,2022-08-27
6175526,2022-08-27 08:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175527,2022-08-27 09:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175528,2022-08-27 10:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175529,2022-08-27 11:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175530,2022-08-27 12:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999988, -6.961726999999997]",54,2022-08-27
6175531,2022-08-27 13:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",61,2022-08-27
6175532,2022-08-27 14:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175533,2022-08-27 15:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175534,2022-08-27 16:00:00.000,"32.72",KOTA SUKABUMI,Jalan Raya Sukabumi,JAM,"[106.90025599999996, -6.912114000000002]",16,2022-08-27
6175535,2022-08-27 16:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175536,2022-08-27 17:00:00.000,"32.72",KOTA SUKABUMI,Jalan Raya Sukabumi,JAM,"[106.90025599999996, -6.912114000000002]",15,2022-08-27
6175537,2022-08-27 17:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175538,2022-08-27 18:00:00.000,"32.72",KOTA SUKABUMI,KH Ahmad Sanusi,JAM,"[106.90209300000004, -6.912033000000002]",31,2022-08-27
6175539,2022-08-27 18:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.8825109999999, -6.961726999999997]",43,2022-08-27
6175540,2022-08-27 18:00:00.000,"32.72",KOTA SUKABUMI,,JAM,"[106.90207199999999, -6.9615]",27,2022-08-27
6175541,2022-08-27 19:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175542,2022-08-27 19:00:00.000,"32.72",KOTA SUKABUMI,,JAM,"[106.902072, -6.961499999999999]",5,2022-08-27
6175543,2022-08-27 20:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175544,2022-08-27 21:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175545,2022-08-27 22:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6175546,2022-08-27 23:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-27
6180926,2022-08-28 00:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180927,2022-08-28 01:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",61,2022-08-28
6180928,2022-08-28 02:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180929,2022-08-28 03:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180930,2022-08-28 04:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180931,2022-08-28 05:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180932,2022-08-28 06:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180933,2022-08-28 07:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.88251099999987, -6.961726999999997]",60,2022-08-28
6180934,2022-08-28 08:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,WEATHERHAZARD,"[106.8825109999999, -6.961726999999997]",47,2022-08-28
6180935,2022-08-28 12:00:00.000,"32.72",KOTA SUKABUMI,N11 Lingkar Selatan Sukabumi,JAM,"[106.920912, -6.950615]",6,2022-08-28
6180936,2022-08-28 20:00:00.000,"32.72",KOTA SUKABUMI,Taman Bahagia,ACCIDENT,"[106.91602999999998, -6.924212000000003]",32,2022-08-28
6180937,2022-08-28 21:00:00.000,"32.72",KOTA SUKABUMI,Taman Bahagia,ACCIDENT,"[106.91603000000009, -6.924212000000007]",60,2022-08-28
6180938,2022-08-28 22:00:00.000,"32.72",KOTA SUKABUMI,Taman Bahagia,ACCIDENT,"[106.91602999999999, -6.9242120000000025]",30,2022-08-28
6190053,2022-08-30 15:00:00.000,"32.72",KOTA SUKABUMI,Pelabuhan 2,JAM,"[106.92432999999996, -6.936768999999999]",31,2022-08-30
6199965,2022-09-01 07:00:00.000,"32.72",KOTA SUKABUMI,Siliwangi,JAM,"[106.935649, -6.914794999999999]",31,2022-09-01
6199966,2022-09-01 15:00:00.000,"32.72",KOTA SUKABUMI,Jalan Bhayangkara,ACCIDENT,"[106.92642299999993, -6.911294999999996]",49,2022-09-01
6199967,2022-09-01 16:00:00.000,"32.72",KOTA SUKABUMI,Jalan Bhayangkara,ACCIDENT,"[106.92642300000024, -6.911294999999996]",120,2022-09-01
6199968,2022-09-01 17:00:00.000,"32.72",KOTA SUKABUMI,Jalan Bhayangkara,ACCIDENT,"[106.92642299999991, -6.911294999999996]",72,2022-09-01
6210298,2022-09-03 08:00:00.000,"32.72",KOTA SUKABUMI,Jalan Raya Sukabumi,JAM,"[106.901112, -6.912052]",22,2022-09-03
6210299,2022-09-03 09:00:00.000,"32.72",KOTA SUKABUMI,Jalan Raya Sukabumi,JAM,"[106.901112, -6.912052000000001]",9,2022-09-03
6210300,2022-09-03 19:00:00.000,"32.72",KOTA SUKABUMI,Jalan Raya Sukabumi,JAM,"[106.89982400000002, -6.912328000000001]",17,2022-09-03
6210301,2022-09-03 20:00:00.000,"32.72",KOTA SUKABUMI,Jalan Raya Sukabumi,JAM,"[106.89982400000002, -6.912328000000001]",15,2022-09-03
6215843,2022-09-04 08:00:00.000,"32.72",KOTA SUKABUMI,RE Martadinata,JAM,"[106.934198, -6.920706]",5,2022-09-04
6215844,2022-09-04 09:00:00.000,"32.72",KOTA SUKABUMI,Perintis Kemerdekaan,JAM,"[106.92711099999998, -6.920058000000004]",31,2022-09-04
6215845,2022-09-04 18:00:00.000,"32.72",KOTA SUKABUMI,Jalan Bhayangkara,JAM,"[106.92503000000004, -6.911189]",12,2022-09-04
