"time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","jam_level","median_length","median_delay_seconds","median_regular_speed","total_records","cause_type","median_seconds","median_speed","date","median_jam_level","id","geometry"
2022-07-14 15:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Ciamis-Banjar,2,1845.0,314.0,41.97,5,,481.0,13.79,2022-07-14,2.0,1505787,"MULTILINESTRING ((108.509759 -7.348402, 108.509641 -7.34843, 108.509348 -7.348577, 108.509019 -7.348819, 108.508836 -7.348903, 108.508626 -7.348923, 108.508238 -7.348856, 108.507901 -7.348727, 108.506378 -7.347716, 108.505459 -7.347051, 108.505261 -7.346943, 108.505047 -7.346912, 108.504822 -7.346912, 108.504579 -7.346994, 108.503377 -7.347604, 108.503167 -7.347714, 108.502972 -7.34775, 108.502171 -7.347753, 108.501987 -7.347699, 108.501861 -7.347614, 108.501657 -7.347307, 108.501337 -7.34696, 108.501273 -7.346842, 108.501234 -7.346717, 108.501175 -7.346436, 108.501124 -7.345961, 108.501138 -7.345805, 108.501152 -7.345507, 108.501152 -7.345365, 108.501111 -7.345251, 108.500975 -7.345113, 108.500599 -7.344794, 108.50047 -7.344725, 108.500022 -7.344576, 108.499885 -7.344518, 108.49976 -7.344454, 108.499129 -7.344034, 108.498968 -7.343948, 108.498836 -7.343941, 108.498704 -7.343982, 108.498564 -7.344087, 108.497636 -7.344829, 108.497433 -7.344925, 108.497312 -7.344953, 108.497192 -7.344932, 108.497075 -7.344897, 108.496843 -7.344763, 108.49673 -7.344708, 108.496604 -7.344684), (108.509759 -7.348402, 108.509641 -7.34843, 108.509348 -7.348577, 108.509019 -7.348819, 108.508836 -7.348903, 108.508626 -7.348923, 108.508238 -7.348856, 108.507901 -7.348727, 108.506378 -7.347716, 108.505459 -7.347051, 108.505261 -7.346943, 108.505047 -7.346912, 108.504822 -7.346912, 108.504579 -7.346994, 108.503377 -7.347604, 108.503167 -7.347714, 108.502972 -7.34775, 108.502171 -7.347753, 108.501987 -7.347699, 108.501861 -7.347614, 108.501657 -7.347307, 108.501337 -7.34696, 108.501273 -7.346842, 108.501234 -7.346717, 108.501175 -7.346436, 108.501124 -7.345961, 108.501138 -7.345805, 108.501152 -7.345507, 108.501152 -7.345365, 108.501111 -7.345251, 108.500975 -7.345113, 108.500599 -7.344794, 108.50047 -7.344725, 108.500022 -7.344576, 108.499885 -7.344518, 108.49976 -7.344454, 108.499129 -7.344034, 108.498968 -7.343948, 108.498836 -7.343941, 108.498704 -7.343982, 108.498564 -7.344087, 108.497636 -7.344829, 108.497433 -7.344925, 108.497312 -7.344953, 108.497192 -7.344932, 108.497075 -7.344897, 108.496843 -7.344763, 108.49673 -7.344708, 108.496604 -7.344684), (108.509759 -7.348402, 108.509641 -7.34843, 108.509348 -7.348577, 108.509019 -7.348819, 108.508836 -7.348903, 108.508626 -7.348923, 108.508238 -7.348856, 108.507901 -7.348727, 108.506378 -7.347716, 108.505459 -7.347051, 108.505261 -7.346943, 108.505047 -7.346912, 108.504822 -7.346912, 108.504579 -7.346994, 108.503377 -7.347604, 108.503167 -7.347714, 108.502972 -7.34775, 108.502171 -7.347753, 108.501987 -7.347699, 108.501861 -7.347614, 108.501657 -7.347307, 108.501337 -7.34696, 108.501273 -7.346842, 108.501234 -7.346717, 108.501175 -7.346436, 108.501124 -7.345961, 108.501138 -7.345805, 108.501152 -7.345507, 108.501152 -7.345365, 108.501111 -7.345251, 108.500975 -7.345113, 108.500599 -7.344794, 108.50047 -7.344725, 108.500022 -7.344576, 108.499885 -7.344518, 108.49976 -7.344454, 108.499129 -7.344034, 108.498968 -7.343948, 108.498836 -7.343941, 108.498704 -7.343982, 108.498564 -7.344087, 108.497636 -7.344829, 108.497433 -7.344925, 108.497312 -7.344953, 108.497192 -7.344932, 108.497075 -7.344897, 108.496843 -7.344763, 108.49673 -7.344708, 108.496604 -7.344684), (108.509759 -7.348402, 108.509641 -7.34843, 108.509348 -7.348577, 108.509019 -7.348819, 108.508836 -7.348903, 108.508626 -7.348923, 108.508238 -7.348856, 108.507901 -7.348727, 108.506378 -7.347716, 108.505459 -7.347051, 108.505261 -7.346943, 108.505047 -7.346912, 108.504822 -7.346912, 108.504579 -7.346994, 108.503377 -7.347604, 108.503167 -7.347714, 108.502972 -7.34775, 108.502171 -7.347753, 108.501987 -7.347699, 108.501861 -7.347614, 108.501657 -7.347307, 108.501337 -7.34696, 108.501273 -7.346842, 108.501234 -7.346717, 108.501175 -7.346436, 108.501124 -7.345961, 108.501138 -7.345805, 108.501152 -7.345507, 108.501152 -7.345365, 108.501111 -7.345251, 108.500975 -7.345113, 108.500599 -7.344794, 108.50047 -7.344725, 108.500022 -7.344576, 108.499885 -7.344518, 108.49976 -7.344454, 108.499129 -7.344034, 108.498968 -7.343948, 108.498836 -7.343941, 108.498704 -7.343982, 108.498564 -7.344087, 108.497636 -7.344829, 108.497433 -7.344925, 108.497312 -7.344953, 108.497192 -7.344932, 108.497075 -7.344897, 108.496843 -7.344763, 108.49673 -7.344708, 108.496604 -7.344684), (108.509759 -7.348402, 108.509641 -7.34843, 108.509348 -7.348577, 108.509019 -7.348819, 108.508836 -7.348903, 108.508626 -7.348923, 108.508238 -7.348856, 108.507901 -7.348727, 108.506378 -7.347716, 108.505459 -7.347051, 108.505261 -7.346943, 108.505047 -7.346912, 108.504822 -7.346912, 108.504579 -7.346994, 108.503377 -7.347604, 108.503167 -7.347714, 108.502972 -7.34775, 108.502171 -7.347753, 108.501987 -7.347699, 108.501861 -7.347614, 108.501657 -7.347307, 108.501337 -7.34696, 108.501273 -7.346842, 108.501234 -7.346717, 108.501175 -7.346436, 108.501124 -7.345961, 108.501138 -7.345805, 108.501152 -7.345507, 108.501152 -7.345365, 108.501111 -7.345251, 108.500975 -7.345113, 108.500599 -7.344794, 108.50047 -7.344725, 108.500022 -7.344576, 108.499885 -7.344518, 108.49976 -7.344454, 108.499129 -7.344034, 108.498968 -7.343948, 108.498836 -7.343941, 108.498704 -7.343982, 108.498564 -7.344087, 108.497636 -7.344829, 108.497433 -7.344925, 108.497312 -7.344953, 108.497192 -7.344932, 108.497075 -7.344897, 108.496843 -7.344763, 108.49673 -7.344708, 108.496604 -7.344684))"
2022-07-14 15:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Ciamis-Banjar,4,738.0,638.0,41.94,1,,715.0,3.71,2022-07-14,4.0,1505788,"LINESTRING (108.501217 -7.346638, 108.501175 -7.346436, 108.501124 -7.345961, 108.501138 -7.345805, 108.501152 -7.345507, 108.501152 -7.345365, 108.501111 -7.345251, 108.500975 -7.345113, 108.500599 -7.344794, 108.50047 -7.344725, 108.500022 -7.344576, 108.499885 -7.344518, 108.49976 -7.344454, 108.499129 -7.344034, 108.498968 -7.343948, 108.498836 -7.343941, 108.498704 -7.343982, 108.498564 -7.344087, 108.497636 -7.344829, 108.497433 -7.344925, 108.497312 -7.344953, 108.497192 -7.344932, 108.497075 -7.344897, 108.496843 -7.344763, 108.49673 -7.344708, 108.496604 -7.344684)"
2022-07-17 16:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Ciamis-Banjar,3,2695.0,380.0,38.57,5,,594.0,16.32,2022-07-17,3.0,1516050,"MULTILINESTRING ((108.492578 -7.344833, 108.492492 -7.34487, 108.49215 -7.345102, 108.491704 -7.345544, 108.491295 -7.345835, 108.489476 -7.346872, 108.489062 -7.347145, 108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.492578 -7.344833, 108.492492 -7.34487, 108.49215 -7.345102, 108.491704 -7.345544, 108.491295 -7.345835, 108.489476 -7.346872, 108.489062 -7.347145, 108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.492578 -7.344833, 108.492492 -7.34487, 108.49215 -7.345102, 108.491704 -7.345544, 108.491295 -7.345835, 108.489476 -7.346872, 108.489062 -7.347145, 108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.492578 -7.344833, 108.492492 -7.34487, 108.49215 -7.345102, 108.491704 -7.345544, 108.491295 -7.345835, 108.489476 -7.346872, 108.489062 -7.347145, 108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.492578 -7.344833, 108.492492 -7.34487, 108.49215 -7.345102, 108.491704 -7.345544, 108.491295 -7.345835, 108.489476 -7.346872, 108.489062 -7.347145, 108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802))"
2022-07-17 20:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Batulawang,3,941.0,347.0,43.95,3,,418.0,8.1,2022-07-17,3.0,1516051,"MULTILINESTRING ((108.5608 -7.43088, 108.560461 -7.430533, 108.560139 -7.430054, 108.559811 -7.42947, 108.559235 -7.428488, 108.558291 -7.426982, 108.557671 -7.426134, 108.557411 -7.425886, 108.557097 -7.425777, 108.556738 -7.4257, 108.556395 -7.425607, 108.55604 -7.425538, 108.555772 -7.425581, 108.555456 -7.42565, 108.555026 -7.425806), (108.5608 -7.43088, 108.560461 -7.430533, 108.560139 -7.430054, 108.559811 -7.42947, 108.559235 -7.428488, 108.558291 -7.426982, 108.557671 -7.426134, 108.557411 -7.425886, 108.557097 -7.425777, 108.556738 -7.4257, 108.556395 -7.425607, 108.55604 -7.425538, 108.555772 -7.425581, 108.555456 -7.42565, 108.555026 -7.425806), (108.5608 -7.43088, 108.560461 -7.430533, 108.560139 -7.430054, 108.559811 -7.42947, 108.559235 -7.428488, 108.558291 -7.426982, 108.557671 -7.426134, 108.557411 -7.425886, 108.557097 -7.425777, 108.556738 -7.4257, 108.556395 -7.425607, 108.55604 -7.425538, 108.555772 -7.425581, 108.555456 -7.42565, 108.555026 -7.425806))"
2022-07-17 20:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Batulawang,4,941.0,357.0,43.95,2,,427.0,7.92,2022-07-17,4.0,1516052,"LINESTRING (108.555026 -7.425806, 108.555456 -7.42565, 108.555772 -7.425581, 108.55604 -7.425538, 108.556395 -7.425607, 108.556738 -7.4257, 108.557097 -7.425777, 108.557411 -7.425886, 108.557671 -7.426134, 108.558291 -7.426982, 108.559235 -7.428488, 108.559811 -7.42947, 108.560139 -7.430054, 108.560461 -7.430533, 108.5608 -7.43088, 108.560461 -7.430533, 108.560139 -7.430054, 108.559811 -7.42947, 108.559235 -7.428488, 108.558291 -7.426982, 108.557671 -7.426134, 108.557411 -7.425886, 108.557097 -7.425777, 108.556738 -7.4257, 108.556395 -7.425607, 108.55604 -7.425538, 108.555772 -7.425581, 108.555456 -7.42565, 108.555026 -7.425806)"
2022-07-31 15:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Ciamis-Banjar,3,2283.0,386.0,30.2,9,,583.0,14.07,2022-07-31,3.0,1535930,"MULTILINESTRING ((108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802, 108.469895 -7.350836, 108.469398 -7.350724, 108.468838 -7.350521, 108.468236 -7.350345, 108.467538 -7.35013, 108.467279 -7.35006, 108.46581 -7.349986, 108.465743 -7.34998), (108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802, 108.469895 -7.350836, 108.469398 -7.350724, 108.468838 -7.350521, 108.468236 -7.350345, 108.467538 -7.35013, 108.467279 -7.35006, 108.46581 -7.349986, 108.465743 -7.34998), (108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802, 108.469895 -7.350836, 108.469398 -7.350724, 108.468838 -7.350521, 108.468236 -7.350345, 108.467538 -7.35013, 108.467279 -7.35006, 108.46581 -7.349986, 108.465743 -7.34998), (108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802, 108.469895 -7.350836, 108.469398 -7.350724, 108.468838 -7.350521, 108.468236 -7.350345, 108.467538 -7.35013, 108.467279 -7.35006, 108.46581 -7.349986, 108.465743 -7.34998), (108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.470602 -7.350802, 108.470615 -7.350801, 108.471765 -7.350546, 108.471974 -7.350441, 108.472533 -7.349709, 108.47283 -7.349357, 108.473271 -7.349214, 108.473449 -7.34912, 108.474443 -7.348526, 108.474956 -7.348366, 108.475443 -7.34839, 108.476356 -7.348855, 108.477153 -7.349135, 108.478057 -7.34936, 108.479251 -7.349923, 108.479837 -7.350088, 108.480676 -7.350078, 108.48103 -7.350035, 108.481398 -7.349968, 108.482872 -7.349555, 108.484613 -7.349217, 108.486276 -7.348458, 108.488626 -7.347384, 108.488841 -7.347244, 108.489062 -7.347145, 108.489476 -7.346872, 108.489062 -7.347145, 108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802), (108.488841 -7.347244, 108.488626 -7.347384, 108.486276 -7.348458, 108.484613 -7.349217, 108.482872 -7.349555, 108.481398 -7.349968, 108.48103 -7.350035, 108.480676 -7.350078, 108.479837 -7.350088, 108.479251 -7.349923, 108.478057 -7.34936, 108.477153 -7.349135, 108.476356 -7.348855, 108.475443 -7.34839, 108.474956 -7.348366, 108.474443 -7.348526, 108.473449 -7.34912, 108.473271 -7.349214, 108.47283 -7.349357, 108.472533 -7.349709, 108.471974 -7.350441, 108.471765 -7.350546, 108.470615 -7.350801, 108.470602 -7.350802))"
2022-07-31 15:00:00.000,"32.79",KOTA BANJAR,N13 Jalan Raya Batulawang,3,523.0,187.0,44.29,1,,228.0,8.22,2022-07-31,3.0,1535927,"LINESTRING (108.546921 -7.418636, 108.54722 -7.418107, 108.547529 -7.417557, 108.547578 -7.41733, 108.547559 -7.417125, 108.547484 -7.416705, 108.547157 -7.4155, 108.547157 -7.415274, 108.5472 -7.414825, 108.547294 -7.414306, 108.547296 -7.41413)"
