"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
5931835,2022-07-06 06:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,ACCIDENT,"[107.544439, -6.922691999999999]",19,2022-07-06
5931836,2022-07-06 06:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.54405199999998, -6.920444000000001]",6,2022-07-06
5931837,2022-07-06 07:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,ACCIDENT,"[107.54443899999997, -6.922692]",51,2022-07-06
5931838,2022-07-06 07:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53683499999993, -6.906789999999999]",39,2022-07-06
5931839,2022-07-06 08:00:00.000,"32.77",KOTA CIMAHI,Exit Cimahi/Pasteur/Lembang,JAM,"[107.531164, -6.898486]",22,2022-07-06
5931840,2022-07-06 08:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53683499999991, -6.90679]",60,2022-07-06
5931842,2022-07-06 09:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,WEATHERHAZARD,"[107.57348399999992, -6.890330000000005]",47,2022-07-06
5931843,2022-07-06 09:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53683499999993, -6.906789999999999]",42,2022-07-06
5931841,2022-07-06 09:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57378615384617, -6.890423769230769]",13,2022-07-06
5931844,2022-07-06 10:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.53813000000001, -6.9082110000000005]",6,2022-07-06
5931845,2022-07-06 10:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53680157142867, -6.906746178571437]",56,2022-07-06
5931846,2022-07-06 11:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53697300000015, -6.906961000000007]",60,2022-07-06
5931847,2022-07-06 12:00:00.000,"32.77",KOTA CIMAHI,Jenderal Gatot Subroto,JAM,"[107.537603, -6.887056]",1,2022-07-06
5931848,2022-07-06 12:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.523601, -6.868491000000004]",29,2022-07-06
5931849,2022-07-06 12:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53697300000002, -6.906961000000001]",10,2022-07-06
5931850,2022-07-06 13:00:00.000,"32.77",KOTA CIMAHI,Jenderal Gatot Subroto,JAM,"[107.53760300000008, -6.887056]",30,2022-07-06
5931851,2022-07-06 13:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.52899233333333, -6.869707999999999]",3,2022-07-06
5931852,2022-07-06 14:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57529300000003, -6.8906849999999995]",23,2022-07-06
5931853,2022-07-06 14:00:00.000,"32.77",KOTA CIMAHI,Jalan Lurah,JAM,"[107.54185400000003, -6.875128000000002]",21,2022-07-06
5931854,2022-07-06 14:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.53977500000006, -6.8721419999999975]",31,2022-07-06
5931855,2022-07-06 15:00:00.000,"32.77",KOTA CIMAHI,Arah Padalarang/Purwakarta/Jakarta,JAM,"[107.53468500000004, -6.899776000000001]",21,2022-07-06
5931856,2022-07-06 15:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.575293, -6.890685]",3,2022-07-06
5931857,2022-07-06 15:00:00.000,"32.77",KOTA CIMAHI,Jalan Lurah,JAM,"[107.54185400000003, -6.875128000000002]",9,2022-07-06
5931858,2022-07-06 15:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.53573500000002, -6.899600999999999]",7,2022-07-06
5931865,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57612800000004, -6.890738999999997]",31,2022-07-06
5931859,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Arah Padalarang/Purwakarta/Jakarta,JAM,"[107.534625, -6.899786000000001]",11,2022-07-06
5931860,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Daeng Mohammad Ardiwinata,JAM,"[107.55350299999999, -6.872509999999999]",7,2022-07-06
5931861,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57423940425531, -6.890513276595745]",47,2022-07-06
5931862,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Jalan Serut,JAM,"[107.55734499999996, -6.874798999999999]",17,2022-07-06
5931863,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.54830499999993, -6.900218999999995]",31,2022-07-06
5931864,2022-07-06 16:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.52099200000009, -6.886306999999995]",36,2022-07-06
5931866,2022-07-06 17:00:00.000,"32.77",KOTA CIMAHI,Daeng Mohammad Ardiwinata,JAM,"[107.55350300000005, -6.872510000000003]",23,2022-07-06
5931867,2022-07-06 17:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57471602631574, -6.890576157894733]",38,2022-07-06
5931868,2022-07-06 17:00:00.000,"32.77",KOTA CIMAHI,Industri 4,JAM,"[107.54998013333332, -6.9072809]",60,2022-07-06
5931869,2022-07-06 17:00:00.000,"32.77",KOTA CIMAHI,Jalan Serut,JAM,"[107.55734499999996, -6.874798999999999]",15,2022-07-06
5931870,2022-07-06 17:00:00.000,"32.77",KOTA CIMAHI,Urip Sumoharjo,JAM,"[107.53517100000002, -6.888192000000001]",5,2022-07-06
5931871,2022-07-06 18:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57437966666662, -6.890425857142854]",21,2022-07-06
5931872,2022-07-06 18:00:00.000,"32.77",KOTA CIMAHI,Istana Pasteur Regency,JAM,"[107.57292899999996, -6.8905540000000025]",38,2022-07-06
5931873,2022-07-06 18:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.575746, -6.890691000000003]",36,2022-07-06
5931874,2022-07-06 18:00:00.000,"32.77",KOTA CIMAHI,,JAM,"[107.518186, -6.884118]",16,2022-07-06
5931875,2022-07-06 19:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57402499999999, -6.890266999999999]",14,2022-07-06
5931876,2022-07-06 19:00:00.000,"32.77",KOTA CIMAHI,Istana Pasteur Regency,JAM,"[107.572929, -6.890553999999999]",3,2022-07-06
5931877,2022-07-06 19:00:00.000,"32.77",KOTA CIMAHI,Mustang,JAM,"[107.57697700000001, -6.890187000000004]",46,2022-07-06
5931878,2022-07-06 19:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.575746, -6.890691]",3,2022-07-06
5931879,2022-07-06 19:00:00.000,"32.77",KOTA CIMAHI,,JAM,"[107.518186, -6.884118]",16,2022-07-06
5931880,2022-07-06 20:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57494300000003, -6.890493000000003]",19,2022-07-06
5931881,2022-07-06 20:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.53633799999993, -6.906113000000003]",31,2022-07-06
5931882,2022-07-06 20:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57673800000003, -6.890832999999997]",25,2022-07-06
5931883,2022-07-06 21:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.53590714705881, -6.905443735294122]",34,2022-07-06
5931884,2022-07-06 22:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.53684176363626, -6.906751200000001]",55,2022-07-06
5931885,2022-07-06 23:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.53800137499998, -6.908073406250004]",32,2022-07-06
5931886,2022-07-06 23:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53703599999999, -6.907038999999998]",51,2022-07-06
5936221,2022-07-07 00:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53703599999994, -6.907038999999998]",60,2022-07-07
5936222,2022-07-07 01:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53703599999994, -6.907038999999998]",60,2022-07-07
5936223,2022-07-07 02:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.53703600000004, -6.907038999999998]",32,2022-07-07
5936224,2022-07-07 07:00:00.000,"32.77",KOTA CIMAHI,Cibaligo,JAM,"[107.55152199999999, -6.909471999999997]",15,2022-07-07
5936225,2022-07-07 07:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57353800000006, -6.89035]",20,2022-07-07
5936226,2022-07-07 07:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.54719373913045, -6.900558434782611]",23,2022-07-07
5936227,2022-07-07 08:00:00.000,"32.77",KOTA CIMAHI,Cibaligo,JAM,"[107.55152199999999, -6.909471999999997]",17,2022-07-07
5936228,2022-07-07 08:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.54939870000001, -6.899892650000001]",20,2022-07-07
5936229,2022-07-07 09:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.55586900000002, -6.897944000000001]",9,2022-07-07
5936230,2022-07-07 10:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.55586899999999, -6.897943999999998]",22,2022-07-07
5936231,2022-07-07 11:00:00.000,"32.77",KOTA CIMAHI,Exit Cimahi/Pasteur/Lembang,JAM,"[107.53169599999998, -6.89807]",5,2022-07-07
5936232,2022-07-07 13:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.52117200000004, -6.8865820000000015]",25,2022-07-07
5936233,2022-07-07 14:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57538700000003, -6.890685000000001]",17,2022-07-07
5936234,2022-07-07 14:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.545427, -6.927053]",17,2022-07-07
5936235,2022-07-07 14:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57602399999998, -6.890725000000002]",31,2022-07-07
5936236,2022-07-07 15:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57557155555548, -6.8906868333333335]",36,2022-07-07
5936237,2022-07-07 15:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.54820699999996, -6.90025]",30,2022-07-07
5936238,2022-07-07 15:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,WEATHERHAZARD,"[107.54789600000002, -6.900346000000004]",29,2022-07-07
5936239,2022-07-07 15:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.54440747826092, -6.9225333913043485]",46,2022-07-07
5936240,2022-07-07 15:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.54427036956531, -6.922489673913043]",46,2022-07-07
5936241,2022-07-07 15:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57636661904763, -6.890771333333332]",21,2022-07-07
5936242,2022-07-07 16:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57548592307688, -6.890685692307693]",39,2022-07-07
5936243,2022-07-07 16:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.548207, -6.90025]",1,2022-07-07
5936244,2022-07-07 16:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,WEATHERHAZARD,"[107.547896, -6.900346]",2,2022-07-07
5936245,2022-07-07 16:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.544265, -6.92246]",17,2022-07-07
5936246,2022-07-07 16:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57638699999998, -6.890774]",9,2022-07-07
5936247,2022-07-07 17:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57479400000007, -6.890456]",31,2022-07-07
5936248,2022-07-07 17:00:00.000,"32.77",KOTA CIMAHI,Kerkhof,JAM,"[107.53388399999996, -6.903799000000001]",23,2022-07-07
5936249,2022-07-07 17:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.53717286885252, -6.9028076885245895]",61,2022-07-07
5936250,2022-07-07 17:00:00.000,"32.77",KOTA CIMAHI,Mintaredja SH,JAM,"[107.54078699999994, -6.892933]",31,2022-07-07
5936251,2022-07-07 17:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.563732, -6.901575131147535]",61,2022-07-07
5936252,2022-07-07 17:00:00.000,"32.77",KOTA CIMAHI,Nanjung Raya,JAM,"[107.53550499999997, -6.903113999999997]",30,2022-07-07
5936253,2022-07-07 18:00:00.000,"32.77",KOTA CIMAHI,Kerkhof,JAM,"[107.53388399999997, -6.903799]",8,2022-07-07
5936254,2022-07-07 18:00:00.000,"32.77",KOTA CIMAHI,Kolonel Masturi,JAM,"[107.54496299999997, -6.859589999999998]",30,2022-07-07
5936255,2022-07-07 18:00:00.000,"32.77",KOTA CIMAHI,N11 Gandawijaya,JAM,"[107.54046933333328, -6.876727333333338]",36,2022-07-07
5936256,2022-07-07 19:00:00.000,"32.77",KOTA CIMAHI,N11 Gandawijaya,JAM,"[107.54012199999993, -6.877722000000004]",30,2022-07-07
5941290,2022-07-08 07:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57401835714289, -6.890342428571431]",28,2022-07-08
5941291,2022-07-08 07:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.54784799999999, -6.877052000000003]",18,2022-07-08
5941292,2022-07-08 08:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57434400000002, -6.890600000000003]",16,2022-07-08
5941293,2022-07-08 08:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.554201, -6.898408999999999]",5,2022-07-08
5941294,2022-07-08 08:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.547848, -6.877052000000002]",12,2022-07-08
5941295,2022-07-08 09:00:00.000,"32.77",KOTA CIMAHI,Arah Mustang/Cibogo/Gunung Batu,JAM,"[107.576626, -6.890811]",1,2022-07-08
5941296,2022-07-08 09:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57391099999997, -6.890238999999998]",18,2022-07-08
5941297,2022-07-08 09:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.55269799999999, -6.883621]",10,2022-07-08
5941299,2022-07-08 10:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.55269799999999, -6.883621000000002]",20,2022-07-08
5941298,2022-07-08 10:00:00.000,"32.77",KOTA CIMAHI,Arah Mustang/Cibogo/Gunung Batu,JAM,"[107.57662600000002, -6.890811000000005]",30,2022-07-08
5941300,2022-07-08 11:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57439999999998, -6.890612]",12,2022-07-08
5941301,2022-07-08 12:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.51864500000002, -6.882728]",10,2022-07-08
5941302,2022-07-08 13:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.574245, -6.89058]",9,2022-07-08
5941303,2022-07-08 13:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.577142, -6.890909999999999]",9,2022-07-08
5941304,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 1,JAM,"[107.54154999999999, -6.898674]",3,2022-07-08
5941305,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.574245, -6.89058]",2,2022-07-08
5941306,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,Jalan Gunung Batu,JAM,"[107.57201117241377, -6.892344362068968]",58,2022-07-08
5941307,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,Jenderal Haji Amir Machmud,JAM,"[107.560985, -6.897305000000002]",14,2022-07-08
5941308,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.56489699999999, -6.903701999999999]",17,2022-07-08
5941309,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57714200000005, -6.89091]",22,2022-07-08
5941310,2022-07-08 14:00:00.000,"32.77",KOTA CIMAHI,,JAM,"[107.5596442727273, -6.894883181818182]",11,2022-07-08
5941311,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 1,JAM,"[107.54154999999996, -6.898674]",21,2022-07-08
5941312,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Jalan Gunung Batu,JAM,"[107.56839841379322, -6.893180022988501]",87,2022-07-08
5941313,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Jenderal Haji Amir Machmud,JAM,"[107.56098500000002, -6.897305000000002]",16,2022-07-08
5941314,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Lintas Bawah Sukaraja-Pasteur,JAM,"[107.57658199999997, -6.890805]",21,2022-07-08
5941315,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Mustang,JAM,"[107.57711900000002, -6.890700000000001]",23,2022-07-08
5941316,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.56489699999999, -6.903701999999999]",15,2022-07-08
5941317,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Sukaraja,JAM,"[107.57554399999995, -6.891583999999996]",30,2022-07-08
5941318,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.54603675000003, -6.897357749999998]",20,2022-07-08
5941319,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,Underpass Sukaraja-Pasteur,JAM,"[107.576793, -6.890657000000002]",22,2022-07-08
5941320,2022-07-08 15:00:00.000,"32.77",KOTA CIMAHI,,JAM,"[107.559651, -6.894879999999999]",5,2022-07-08
5941321,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Arah Padalarang/Purwakarta/Jakarta,JAM,"[107.53445699999999, -6.899814000000003]",16,2022-07-08
5941322,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Daeng Mohammad Ardiwinata,JAM,"[107.55599099999996, -6.872664]",15,2022-07-08
5941323,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 1,JAM,"[107.541203, -6.8987560000000006]",5,2022-07-08
5941324,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Industri 4,JAM,"[107.55166099999998, -6.908311999999997]",30,2022-07-08
5941325,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Jalan Gunung Batu,JAM,"[107.57667919999996, -6.89114136666667]",30,2022-07-08
5941326,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Jalan Serut,JAM,"[107.55639690909086, -6.873934181818183]",33,2022-07-08
5941327,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Lintas Bawah Sukaraja-Pasteur,JAM,"[107.576582, -6.890805]",11,2022-07-08
5941328,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Mustang,JAM,"[107.57699829411764, -6.890684117647059]",17,2022-07-08
5941329,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.56149287804871, -6.893973804878049]",41,2022-07-08
5941330,2022-07-08 16:00:00.000,"32.77",KOTA CIMAHI,Underpass Sukaraja-Pasteur,JAM,"[107.57679299999997, -6.890656999999999]",11,2022-07-08
5941331,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Cibaligo,JAM,"[107.55348097959182, -6.904386489795915]",49,2022-07-08
5941332,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Daeng Mohammad Ardiwinata,JAM,"[107.55599099999996, -6.872664]",16,2022-07-08
5941333,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57485699999998, -6.8906800000000015]",7,2022-07-08
5941334,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Industri 4,JAM,"[107.551661, -6.908312]",1,2022-07-08
5941335,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Jalan Gunung Batu,JAM,"[107.576666, -6.891141]",14,2022-07-08
5941336,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Jalan Lurah,JAM,"[107.54219600000005, -6.875298]",17,2022-07-08
5941337,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Jalan Serut,JAM,"[107.5562556774193, -6.873855354838711]",31,2022-07-08
5941338,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Kapten Tata Natanegara,JAM,"[107.577123, -6.891928]",5,2022-07-08
5941339,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Kerkhof,JAM,"[107.52844254999997, -6.904467350000008]",60,2022-07-08
5941340,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.55326800000007, -6.898691000000005]",29,2022-07-08
5941341,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Melong Raya,JAM,"[107.56300499999999, -6.919943999999997]",24,2022-07-08
5941342,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Mintaredja SH,JAM,"[107.543632, -6.899132]",10,2022-07-08
5941343,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Mustang,JAM,"[107.57689099999999, -6.89067]",22,2022-07-08
5941344,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.55486485263161, -6.891645578947364]",95,2022-07-08
5941345,2022-07-08 17:00:00.000,"32.77",KOTA CIMAHI,Reungas,JAM,"[107.55013411764706, -6.9266854117647]",51,2022-07-08
5941346,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Exit Cimahi/Pasteur/Lembang,JAM,"[107.531109, -6.899057000000001]",19,2022-07-08
5941347,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57485700000002, -6.8906800000000015]",19,2022-07-08
5941348,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Jalan Gunung Batu,JAM,"[107.57738599999996, -6.891196000000002]",30,2022-07-08
5941349,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Jalan Lurah,JAM,"[107.542196, -6.875298]",8,2022-07-08
5941350,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Kerkhof,JAM,"[107.53086039393946, -6.903874666666667]",33,2022-07-08
5941351,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Mintaredja SH,JAM,"[107.54363199999997, -6.899131999999998]",16,2022-07-08
5941352,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.55508699999997, -6.887369000000001]",17,2022-07-08
5941353,2022-07-08 18:00:00.000,"32.77",KOTA CIMAHI,Reungas,JAM,"[107.55026, -6.926316]",4,2022-07-08
5941354,2022-07-08 19:00:00.000,"32.77",KOTA CIMAHI,Gempol Sari,JAM,"[107.55324293939397, -6.9271006060606055]",33,2022-07-08
5941355,2022-07-08 19:00:00.000,"32.77",KOTA CIMAHI,Kerkhof,JAM,"[107.530439, -6.903902000000001]",12,2022-07-08
5941356,2022-07-08 19:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.53715624999998, -6.871427562500002]",16,2022-07-08
5941357,2022-07-08 19:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.517845, -6.881317]",2,2022-07-08
5941358,2022-07-08 20:00:00.000,"32.77",KOTA CIMAHI,Gempol Sari,JAM,"[107.55321299999999, -6.927084599999999]",10,2022-07-08
5941359,2022-07-08 20:00:00.000,"32.77",KOTA CIMAHI,Istana Pasteur Regency,JAM,"[107.57430300000001, -6.890932000000001]",5,2022-07-08
5941360,2022-07-08 20:00:00.000,"32.77",KOTA CIMAHI,Mahar Martanegara,JAM,"[107.54030299999998, -6.902569999999998]",22,2022-07-08
5941361,2022-07-08 20:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.54054999999997, -6.872611]",9,2022-07-08
5941362,2022-07-08 21:00:00.000,"32.77",KOTA CIMAHI,Budhi,JAM,"[107.559152, -6.890528000000001]",5,2022-07-08
5941363,2022-07-08 21:00:00.000,"32.77",KOTA CIMAHI,Istana Pasteur Regency,JAM,"[107.574303, -6.890931999999999]",28,2022-07-08
5941364,2022-07-08 21:00:00.000,"32.77",KOTA CIMAHI,Mustang,JAM,"[107.57703400000001, -6.889747]",8,2022-07-08
5941365,2022-07-08 21:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.55751134426225, -6.891310016393435]",61,2022-07-08
5941366,2022-07-08 22:00:00.000,"32.77",KOTA CIMAHI,N11 Jenderal Haji Amir Machmud,JAM,"[107.55835435294127, -6.892735117647057]",34,2022-07-08
5941367,2022-07-08 22:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57646157894747, -6.890796385964919]",57,2022-07-08
5945403,2022-07-09 08:00:00.000,"32.77",KOTA CIMAHI,Sangkuriang,JAM,"[107.53575302531635, -6.868308316455696]",79,2022-07-09
5945404,2022-07-09 08:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,WEATHERHAZARD,"[107.531385, -6.896722999999999]",3,2022-07-09
5945405,2022-07-09 09:00:00.000,"32.77",KOTA CIMAHI,Underpass Sriwijaya,JAM,"[107.53685399999996, -6.882441999999998]",15,2022-07-09
5945406,2022-07-09 11:00:00.000,"32.77",KOTA CIMAHI,Gerbang Tol Pasteur 2,JAM,"[107.57462199999999, -6.890656]",6,2022-07-09
5945407,2022-07-09 12:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57680499999996, -6.890845999999998]",20,2022-07-09
5945408,2022-07-09 13:00:00.000,"32.77",KOTA CIMAHI,Sriwijaya,JAM,"[107.5382748545454, -6.881196836363635]",55,2022-07-09
5945409,2022-07-09 13:00:00.000,"32.77",KOTA CIMAHI,Tol Padaleunyi,JAM,"[107.53225699999999, -6.90337482352941]",17,2022-07-09
5945410,2022-07-09 13:00:00.000,"32.77",KOTA CIMAHI,Tol Pasteur,JAM,"[107.57626286046506, -6.890761651162791]",43,2022-07-09
5945411,2022-07-09 14:00:00.000,"32.77",KOTA CIMAHI,Sriwijaya,JAM,"[107.53827749999999, -6.881194499999999]",8,2022-07-09
